upstream,sha,skill_root,available,has_script_surface,script_files,has_script_suffix
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/honeyhive-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/hookdeck-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/hotspotsystem-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/html-to-image-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/humanitix-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/humanloop-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/hunter-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/hypeauditor-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/hyperbrowser-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/hyperise-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/hystruct-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/icims-talent-cloud-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/icypeas-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/idea-scale-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/identitycheck-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ignisign-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/imagekit-io-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/imgbb-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/imgix-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/influxdb-cloud-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/insighto-ai-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/instacart-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/instantly-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/intelliprint-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/interzoid-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ip2location-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ip2location-io-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ip2proxy-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ip2whois-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ipdata-co-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ipinfo-io-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/iqair-airvisual-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/jigsawstack-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/jobnimbus-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/jotform-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/jumpcloud-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/junglescout-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/kadoa-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/kaggle-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/kaleido-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/keap-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/keen-io-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/kickbox-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/kit-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/klipfolio-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ko-fi-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/kommo-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/kontent-ai-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/kraken-io-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/l2s-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/labs64-netlicensing-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/landbot-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/langbase-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/lastpass-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/launch-darkly-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/launch_darkly-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/leadfeeder-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/leadoku-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/leiga-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/lemlist-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/lemon-squeezy-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/lemon_squeezy-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/lessonspace-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/lever-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/lever-sandbox-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/leverly-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/lexoffice-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/linguapop-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/linkhut-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/linkup-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/listclean-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/listennotes-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/livesession-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/lmnt-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/lodgify-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/logo-dev-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/loomio-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/loyverse-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/magnetic-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mailbluster-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mailboxlayer-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mailcheck-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mailcoach-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mailerlite-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mailersend-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mails-so-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mailsoftly-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/maintainx-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/many-chat-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/many_chat-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mapbox-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mapulus-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mboum-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/melo-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mem-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mem0-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/memberspot-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/memberstack-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/membervault-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/metaads-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/metaphor-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mezmo-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/microsoft-clarity-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/microsoft-tenant-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/microsoft_clarity-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/minerstat-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/missive-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mistral-ai-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mistral_ai-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mocean-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/moco-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/modelry-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/moneybird-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/moonclerk-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/moosend-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mopinion-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/more-trees-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/moxie-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/moz-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/msg91-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mural-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mx-technologies-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/mx-toolbox-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/nango-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/nano-nets-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/nasa-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/nasdaq-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ncscale-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/needle-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/neon-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/netsuite-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/neuronwriter-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/neutrino-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/neverbounce-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/new-relic-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/new_relic-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/news-api-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/nextdns-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ngrok-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ninox-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/nocrm-io-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/npm-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ocr-web-service-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/ocrspace-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/omnisend-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/oncehub-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/onedesk-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/onepage-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/onesignal-rest-api-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/onesignal-user-auth-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/onesignal_rest_api-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/open-sea-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/openai-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/opencage-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/opengraph-io-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/openperplex-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/openrouter-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/openweather-api-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/optimoroute-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/owl-protocol-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/page-x-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/pandadoc-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/paradym-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/parallel-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/parma-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/parsehub-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/parsera-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/parseur-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/passcreator-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/passslot-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/payhip-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/pdf-api-io-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/pdf-co-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/pdf4me-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/pdfless-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/pdfmonkey-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/peopledatalabs-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/perigon-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/perplexityai-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/persistiq-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/pexels-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/phantombuster-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/piggy-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/piloterr-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/pilvio-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/pingdom-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/pipeline-crm-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/placekey-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/placid-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/plain-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/plasmic-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/platerecognizer-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/plisio-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/polygon-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/polygon-io-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/poptin-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/postgrid-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/postgrid-verify-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/precoro-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/prerender-automation,True,False,0,False
ComposioHQ/awesome-claude-skills,3bf63cdff23aa53774736e0f0cdd73e8c17bd599,composio-skills/printautopilot-automation,True,False,0,False
